name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town
Wanaka Dental Practice | Lumino The Dentists,"23 Cardrona Valley Road, Otago, Wānaka 9305, New Zealand",03 443 0790,+64 3 443 0790,https://lumino.co.nz/dentists/wanaka-dental-practice/?utm_source=google_business_profile&utm_medium=organic,4.3,16,OPERATIONAL,https://maps.google.com/?cid=6768076630824412903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka
Bluff School Dental Clinic,"Bluff 9814, New Zealand",03 212 8522,+64 3 212 8522,,,,OPERATIONAL,https://maps.google.com/?cid=11772853385758383301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Bluff
Birch Lane Dental Ltd,"9 Birch Lane, Gore 9710, New Zealand",03 203 9041,+64 3 203 9041,https://www.gorehealth.co.nz/dental,4.9,7,OPERATIONAL,https://maps.google.com/?cid=11053090947366421778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Gore
East Gore Dental Clinic,"3 Wentworth Street, East Gore, Gore 9710, New Zealand",03 208 5332,+64 3 208 5332,,,,OPERATIONAL,https://maps.google.com/?cid=8453371390842369973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Gore
Gore Dental | Lumino The Dentists,"5 Irk Street, Gore 9710, New Zealand",03 208 7413,+64 3 208 7413,https://lumino.co.nz/dentists/gore-dental/?utm_source=google_business_profile&utm_medium=organic,4.8,19,OPERATIONAL,https://maps.google.com/?cid=7922952292721276342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:00 PM; Tuesday: 8:15 AM – 5:00 PM; Wednesday: 8:15 AM – 4:00 PM; Thursday: 8:15 AM – 5:00 PM; Friday: 8:15 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Gore
Hokonui Dental Care,"Fairfield Building 2 Medway Street, East Gore, Gore 9710, New Zealand",03 208 4422,+64 3 208 4422,http://hokonuidentalcare.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=9193909951947397375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Gore
"Cosmetic Denture Clinic - Invercargill - Denture Expert in Complete, Partial and Immediate Dentures","WSP House 65 Arena Avenue, Avenal, Invercargill 9810, New Zealand",03 218 4937,+64 3 218 4937,https://cosmeticdentureclinic.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=10459057134004744115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Dougherty Dental,"74 Kelvin Street, Invercargill 9810, New Zealand",03 218 9687,+64 3 218 9687,http://www.doughertydental.co.nz/,3.2,9,OPERATIONAL,https://maps.google.com/?cid=287177989966765946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 12:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Duchenne Dentures Invercargill,"68 Windsor Street, Invercargill 9810, New Zealand",0800 486 633,+64 800 486 633,http://www.duchenne.co.nz/,5,11,OPERATIONAL,https://maps.google.com/?cid=18038915937721302548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Fernworth School Dental Clinic,"288 Pomona Street, Strathern, Invercargill 9812, New Zealand",03 216 9706,+64 3 216 9706,,4.8,4,OPERATIONAL,https://maps.google.com/?cid=15974097560591763171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Invercargill
Invercargill City Dentists,"89 Don Street, Invercargill 9810, New Zealand",03 218 3456,+64 3 218 3456,https://www.invercargillcitydentists.co.nz/,3.6,34,OPERATIONAL,https://maps.google.com/?cid=17535963629746137466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
John Harris Dental Surgery,"79 Don Street, Invercargill 9810, New Zealand",03 218 8356,+64 3 218 8356,http://www.johnharrisdental.co.nz/,4.6,9,OPERATIONAL,https://maps.google.com/?cid=5446363049926170396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 9:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Larry Dougherty Dental Health Care now Dougherty Dental,"74 Kelvin Street, Invercargill 9810, New Zealand",03 218 9687,+64 3 218 9687,https://www.doughertydental.co.nz/new-clients/,,,OPERATIONAL,https://maps.google.com/?cid=7249323828465428040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Invercargill
Lumino Invercargill | Lumino The Dentists,"52 Victoria Avenue, Avenal, Invercargill 9810, New Zealand",03 218 3036,+64 3 218 3036,https://lumino.co.nz/dentists/lumino-invercargill/?utm_source=google_business_profile&utm_medium=organic,4,15,OPERATIONAL,https://maps.google.com/?cid=15094656929293988437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Oral Surgery South,"223 Spey Street, Invercargill 9810, New Zealand",03 218 3320,+64 3 218 3320,http://ossouth.nz/,5,10,OPERATIONAL,https://maps.google.com/?cid=12300287053379271424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: Closed; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Rachel Ward Dental,"38 Windsor Street, Windsor, Invercargill 9810, New Zealand",03 217 7134,+64 3 217 7134,,5,3,OPERATIONAL,https://maps.google.com/?cid=6926144710083551134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Remarkable Smile Dentistry,"83 Don Street, Invercargill 9810, New Zealand",03 218 3257,+64 3 218 3257,https://www.remarkablesmile.co.nz/,5,20,OPERATIONAL,https://maps.google.com/?cid=8102424596086318190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Smiles Denture Clinic,"93 Yarrow Street, Invercargill 9810, New Zealand",03 454 5118,+64 3 454 5118,https://www.smilesdentureclinic.co.nz/,4.6,9,OPERATIONAL,https://maps.google.com/?cid=17925804721446338067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 3:30 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 12:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Southland Hospital,"Kew Road, Kew, Invercargill 9812, New Zealand",03 218 1949,+64 3 218 1949,https://www.southernhealth.nz/services/southland-hospital-invercargill,3.2,182,OPERATIONAL,https://maps.google.com/?cid=8665942716633975413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,needs_verification,Southland,Invercargill
The Dentist on Kelvin,"27 Kelvin Street, Invercargill 9810, New Zealand",03 218 6280,+64 3 218 6280,,4.2,38,OPERATIONAL,https://maps.google.com/?cid=5340158484390774519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Tooth Works,"Opus House 65 Arena Avenue, Avenal, Invercargill 9810, New Zealand",03 218 4937,+64 3 218 4937,https://toothworks.co.nz/,4.8,24,OPERATIONAL,https://maps.google.com/?cid=2762834025038184518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Waihopai Dental Clinic,"90 Alice Street, Gladstone, Invercargill 9810, New Zealand",03 218 7744,+64 3 218 7744,,5,2,OPERATIONAL,https://maps.google.com/?cid=12459095642625426837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Invercargill
Windsor Street Dental,"Windsor Street, Windsor, Invercargill 9810, New Zealand",03 217 7134,+64 3 217 7134,https://www.windsorstreetdental.nz/,5,8,OPERATIONAL,https://maps.google.com/?cid=9342033664724214455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Invercargill
Four Square Lumsden,"14 Diana Street, Lumsden 9730, New Zealand",03 248 7143,+64 3 248 7143,https://www.foursquare.co.nz/south-island/southland-and-stewart-island/lumsden?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_15367820435488938116&utm_content=Four+Square+Lumsden,4.3,143,OPERATIONAL,https://maps.google.com/?cid=18176684943578603786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 8:00 AM – 7:00 PM; Sunday: 8:00 AM – 7:00 PM,needs_verification,Southland,Lumsden
Lumsden Prescriptions and Gifts,"24 Diana Street, Lumsden 9730, New Zealand",03 248 7102,+64 3 248 7102,,4.8,6,OPERATIONAL,https://maps.google.com/?cid=17219165725886101830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Lumsden
Lumsden School,"19 Maria Street, Lumsden 9730, New Zealand",03 248 7474,+64 3 248 7474,https://www.lumsden.school.nz/,,,OPERATIONAL,https://maps.google.com/?cid=8426111768254933037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,needs_verification,Southland,Lumsden
Northern Southland Medical Centre,"58 Garden Street, Southland 9730, New Zealand",03 248 7146,+64 3 248 7146,http://www.lumsdenmed.co.nz/,4,6,OPERATIONAL,https://maps.google.com/?cid=14527497255391506152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 9:00 AM – 12:00 PM, 1:30 – 5:00 PM; Tuesday: 9:00 AM – 12:00 PM, 1:30 – 5:00 PM; Wednesday: 9:00 AM – 12:00 PM, 1:30 – 5:00 PM; Thursday: 9:00 AM – 12:00 PM, 1:30 – 5:00 PM; Friday: 9:00 AM – 12:00 PM, 1:30 – 5:00 PM; Saturday: Closed; Sunday: Closed",needs_verification,Southland,Lumsden
NSVets - Northern Southland Vets - Lumsden,"137 Flora Road, Lumsden 9730, New Zealand",03 248 7199,+64 3 248 7199,https://www.nsvets.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=1194824733904806139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 1:00 PM; Tuesday: 9:00 AM – 1:00 PM; Wednesday: 9:00 AM – 1:00 PM; Thursday: 9:00 AM – 1:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Lumsden
VetSouth Lumsden,"44 Diana Street, Lumsden 9730, New Zealand",03 248 9030,+64 3 248 9030,https://vetsouth.co.nz/clinic/lumsden,4.6,10,OPERATIONAL,https://maps.google.com/?cid=2298468728363575107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Lumsden
Mataura Dental Clinic,"Oakland Street, Mataura 9712, New Zealand",03 203 8482,+64 3 203 8482,,,,OPERATIONAL,https://maps.google.com/?cid=7913471599311244729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Mataura
Four Square Nightcaps,"11 Johnston Road, Nightcaps 9630, New Zealand",03 225 7885,+64 3 225 7885,https://www.foursquare.co.nz/south-island/southland-and-stewart-island/nightcaps?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_4937864866431278096&utm_content=Four+Square+Nightcaps,4.5,66,OPERATIONAL,https://maps.google.com/?cid=4320061863559646249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:30 PM; Tuesday: 7:00 AM – 8:30 PM; Wednesday: 7:00 AM – 8:30 PM; Thursday: 7:00 AM – 8:30 PM; Friday: 7:00 AM – 8:30 PM; Saturday: 7:00 AM – 8:30 PM; Sunday: 9:00 AM – 8:30 PM,needs_verification,Southland,Nightcaps
Four Square Stewart Island,"20 Elgin Terrace, Oban 9818, New Zealand",03 219 1069,+64 3 219 1069,https://www.foursquare.co.nz/south-island/southland-and-stewart-island/stewart-island?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_17006413242227420096&utm_content=Four+Square+Stewart+Island+-+Oban,4.6,143,OPERATIONAL,https://maps.google.com/?cid=3833667989293864653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 7:30 AM – 7:00 PM; Sunday: 7:30 AM – 7:00 PM,needs_verification,Southland,Oban
Stewart Island Health Centre,"7 Argyle Street, Oban 9818, New Zealand",03 219 1098,+64 3 219 1098,,5,1,OPERATIONAL,https://maps.google.com/?cid=6913823712222840555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 12:30 PM; Tuesday: 10:00 AM – 12:30 PM; Wednesday: 10:00 AM – 12:30 PM; Thursday: 10:00 AM – 12:30 PM; Friday: 10:00 AM – 12:30 PM; Saturday: 10:00 AM – 12:30 PM; Sunday: 10:00 AM – 12:30 PM,needs_verification,Southland,Oban
Carletons Pharmacy,"151 Main Street, Otautau 9610, New Zealand",03 225 8321,+64 3 225 8321,https://www.healthpoint.co.nz/pharmacy/prescription-collection-depot/carletons-healthcare-depot/,5,2,OPERATIONAL,https://maps.google.com/?cid=11206455021085165145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Otautau
FreshChoice Otautau,"157 Main Street, Otautau 9610, New Zealand",03 225 8029,+64 3 225 8029,https://otautau.store.freshchoice.co.nz/,4.4,100,OPERATIONAL,https://maps.google.com/?cid=17124431171114412931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,needs_verification,Southland,Otautau
ME and MI Supermarket,"244 Main Street, OTAUTAU 9610, Otautau 9641, New Zealand",03 225 8436,+64 3 225 8436,,4.3,67,OPERATIONAL,https://maps.google.com/?cid=4538740377256752132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 8:00 AM – 8:00 PM,needs_verification,Southland,Otautau
Otautau Medical Centre,"Chester Street, Otautau 9610, New Zealand",03 225 8099,+64 3 225 8099,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/otautau-medical-centre/,4.3,4,OPERATIONAL,https://maps.google.com/?cid=16609534233330542651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Tuesday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Wednesday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Thursday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Friday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Saturday: Closed; Sunday: Closed",needs_verification,Southland,Otautau
Otautau School,"17 Elles Road, Otautau 9610, New Zealand",03 225 8320,+64 3 225 8320,http://www.otautau.school.nz/,,,OPERATIONAL,https://maps.google.com/?cid=10819567002219376636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,needs_verification,Southland,Otautau
Otautau Vets Limited,"71 Main Street, Otautau 9610, New Zealand",03 225 8134,+64 3 225 8134,http://www.otautauvets.co.nz/,4.4,14,OPERATIONAL,https://maps.google.com/?cid=11074338329855414419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Otautau
VetSouth Otautau,"203 Main Street, Otautau 9610, New Zealand",03 225 8206,+64 3 225 8206,https://vetsouth.co.nz/clinic/otautau,4.9,13,OPERATIONAL,https://maps.google.com/?cid=5675498136153006164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Otautau
Riverton School Dental Clinic,"7 Leader Street, Riverton / Aparima 9881, New Zealand",03 234 8571,+64 3 234 8571,,5,1,OPERATIONAL,https://maps.google.com/?cid=6628416092554561515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Southland,Riverton / Aparima
Fiordland Dental Centre,"52 Town Centre, Te Anau 9600, New Zealand",03 249 8580,+64 3 249 8580,https://www.fiordland.org.nz/services/health-and-beauty-services/,3.8,12,OPERATIONAL,https://maps.google.com/?cid=14953569494845576760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Te Anau
Four Square Tuatapere,"73 Main Road, Tuatapere 9620, New Zealand",03 226 6898,+64 3 226 6898,https://www.foursquare.co.nz/south-island/southland-and-stewart-island/tuatapere?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_9163212091306297968&utm_content=Four+Square+Tuatapere,4.3,174,OPERATIONAL,https://maps.google.com/?cid=3888233354259837165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 9:00 PM; Tuesday: 7:30 AM – 9:00 PM; Wednesday: 7:30 AM – 9:00 PM; Thursday: 7:30 AM – 9:00 PM; Friday: 7:30 AM – 9:00 PM; Saturday: 7:30 AM – 9:00 PM; Sunday: 7:30 AM – 9:00 PM,needs_verification,Southland,Tuatapere
Tuatapere Medical Centre,"69a Orawia Road, Tuatapere 9620, New Zealand",03 226 6123,+64 3 226 6123,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/tuatapere-medical-centre/,4,10,OPERATIONAL,https://maps.google.com/?cid=8681505133633004010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Southland,Tuatapere
Winton Dental,"233 Great North Road, Winton 9720, New Zealand",03 242 5025,+64 3 242 5025,,5,4,OPERATIONAL,https://maps.google.com/?cid=8289231589442341178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Southland,Winton
Health New Zealand | Te Whatu Ora - Nelson Marlborough,"Braemar Campus, Waimea Road, Nelson South, Nelson 7010, New Zealand",03 546 1800,+64 3 546 1800,http://www.nmdhb.govt.nz/,3,9,OPERATIONAL,https://maps.google.com/?cid=5550861303826940286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Nelson/Tasman,Nelson
