name,address,phone_national,phone_international,email,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,suburb_town,city,price,date_scraped,description,services
Smile Dental - Palmerston North,"22 Victoria Avenue, Palmerston North Central, Palmerston North 4410, New Zealand",0800 476 453,+64 800 476 453,,https://www.smiledental.co.nz/,4.7,605,OPERATIONAL,https://maps.google.com/?cid=3500506733703617397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Palmerston North Central,Palmerston North,no_prices,2026-03-18,,
Stranges Denture Group,"271 Broadway Avenue, Palmerston North Central, Palmerston North 4414, New Zealand",06 357 8012,+64 6 357 8012,,,5,3,OPERATIONAL,https://maps.google.com/?cid=4946418483643693104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dentures,Manawatū-Whanganui,Palmerston North Central,Palmerston North,no_prices,2026-03-18,,
Super Smilez Teeth Whitening,"3 Hinau Place, Cloverlea, Palmerston North 4412, New Zealand",027 303 8068,+64 27 303 8068,,,5,22,OPERATIONAL,https://maps.google.com/?cid=16793240899742098516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 5:30 – 8:00 PM; Friday: 5:30 – 8:00 PM; Saturday: 10:00 AM – 5:30 PM; Sunday: 10:00 AM – 5:30 PM,whitening,Manawatū-Whanganui,Cloverlea,Palmerston North,no_prices,2026-03-18,,
Susannah Wilson Dental,"250 Grey Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 357 4575,+64 6 357 4575,,https://swdental.co.nz/,5,14,OPERATIONAL,https://maps.google.com/?cid=4644758086525822951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Palmerston North Central,Palmerston North,no_prices,2026-03-18,,
Taumarunui Dental Surgery,"Taumarunui Hospital, Kururau Road, Taumarunui 3991, New Zealand",07 895 7850,+64 7 895 7850,,http://www.ruraldental.co.nz/,5,7,OPERATIONAL,https://maps.google.com/?cid=8579843240950087630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Taumarunui,Taumarunui,no_prices,2026-03-18,,
The Dentists - Whanganui,"163 Wicksteed Street, Whanganui 4500, New Zealand",06 345 3030,+64 6 345 3030,,https://www.dentistswhanganui.co.nz/,4.8,183,OPERATIONAL,https://maps.google.com/?cid=10417755971844484126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Whanganui,Whanganui,no_prices,2026-03-18,,
The Orthodontic Centre,"499 Church Street, Hokowhitu, Palmerston North 4410, New Zealand",06 356 8946,+64 6 356 8946,,http://theoc.co.nz/,4.6,30,OPERATIONAL,https://maps.google.com/?cid=1248055043003726324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,orthodontist,Manawatū-Whanganui,Hokowhitu,Palmerston North,no_prices,2026-03-18,,
Victoria Dental,"1a Rutland Street, Whanganui 4500, New Zealand",06 345 3222,+64 6 345 3222,,http://www.victoria-dental.co.nz/,4.8,47,OPERATIONAL,https://maps.google.com/?cid=17961840020540475580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Whanganui,Whanganui,no_prices,2026-03-18,,
Woodville Medicine Depot,"56 Vogel Street, Woodville 4920, New Zealand",06 376 5108,+64 6 376 5108,,,4.8,9,OPERATIONAL,https://maps.google.com/?cid=1690044384377308377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Manawatū-Whanganui,Woodville,Woodville,no_prices,2026-03-18,,
Beattie Rose And Gilchist,"16 Francis Street, Blenheim Central, Blenheim 7201, New Zealand",03 578 5135,+64 3 578 5135,,,4.3,14,OPERATIONAL,https://maps.google.com/?cid=11827012849372804788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Blenheim Central,Blenheim,no_prices,2026-03-18,,
Blenheim Dental Care,"150 Middle Renwick Road, Springlands, Blenheim 7201, New Zealand",03 578 9009,+64 3 578 9009,,http://blenheimdentalcare.co.nz/,4.3,11,OPERATIONAL,https://maps.google.com/?cid=372593275305567037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Springlands,Blenheim,no_prices,2026-03-18,,
Community Oral Health Service,"56 Nelson Street, Springlands, Blenheim 7201, New Zealand",0800 833 849,+64 800 833 849,,,3.7,3,OPERATIONAL,https://maps.google.com/?cid=7914923685116362872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Springlands,Blenheim,no_prices,2026-03-18,,
Durrheim & Associates,"4 Richardson Avenue, Burleigh, Blenheim 7201, New Zealand",03 578 5843,+64 3 578 5843,,https://www.durrheimandassociates.co.nz/,4.2,30,OPERATIONAL,https://maps.google.com/?cid=5284504109232542758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Burleigh,Blenheim,no_prices,2026-03-18,,
Gilchrist Dental,"16 Francis Street, Blenheim Central, Blenheim 7201, New Zealand",,,,,,,OPERATIONAL,https://maps.google.com/?cid=12620321982863799015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Marlborough,Blenheim Central,Blenheim,no_prices,2026-03-18,,
Olliver Orthodontics Marlborough,"4 Richardson Avenue, Burleigh, Blenheim 7201, New Zealand",03 577 7100,+64 3 577 7100,,http://www.olliverortho.co.nz/,5,20,OPERATIONAL,https://maps.google.com/?cid=1499318643795856808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 1:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,orthodontist,Marlborough,Burleigh,Blenheim,no_prices,2026-03-18,,
Redwood Denture Services,"98 Howick Road, Redwoodtown, Blenheim 7201, New Zealand",020 4052 5002,+64 20 4052 5002,,,5,5,OPERATIONAL,https://maps.google.com/?cid=6128493395019629252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dentures,Marlborough,Redwoodtown,Blenheim,no_prices,2026-03-18,,
Seymour Dental Centre,"62 Seymour Street, Blenheim Central, Blenheim 7201, New Zealand",03 578 4203,+64 3 578 4203,,https://seymourdental.nz/,4,26,OPERATIONAL,https://maps.google.com/?cid=10788048146626662204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Blenheim Central,Blenheim,no_prices,2026-03-18,,
Seymour Smiles Blenheim | Lumino The Dentists,"67 Seymour Street, Blenheim Central, Blenheim 7201, New Zealand",03 578 7726,+64 3 578 7726,,https://lumino.co.nz/dentists/seymour-smiles-blenheim/,4.5,28,OPERATIONAL,https://maps.google.com/?cid=8242339905839657736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:00 PM; Tuesday: 8:15 AM – 5:00 PM; Wednesday: 8:15 AM – 5:00 PM; Thursday: 8:15 AM – 5:00 PM; Friday: 8:15 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Blenheim Central,Blenheim,some_prices,2026-03-18,,
Smilewise Ltd,"71 Alfred Street, Blenheim Central, Blenheim 7201, New Zealand",03 578 4344,+64 3 578 4344,,,5,2,OPERATIONAL,https://maps.google.com/?cid=13204637140298002150&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:30 PM; Tuesday: 9:00 AM – 4:30 PM; Wednesday: 9:00 AM – 4:30 PM; Thursday: 9:00 AM – 4:30 PM; Friday: 9:00 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,dentist,Marlborough,Blenheim Central,Blenheim,no_prices,2026-03-18,,
Access Dental NZ Ltd | Nelson Dental Surgery,"122 Kawai Street, Nelson South, Nelson 7010, New Zealand",03 548 3971,+64 3 548 3971,,http://www.accessdental.co.nz/,4.9,353,OPERATIONAL,https://maps.google.com/?cid=12031847740550290665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson South,Nelson,full_prices,2026-03-18,,
Advanced Dental,"70 Collingwood Street, Nelson 7010, New Zealand",03 548 4675,+64 3 548 4675,,https://www.advanceddental.co.nz/,4.7,21,OPERATIONAL,https://maps.google.com/?cid=18188072451340246668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
AM Dental Ltd.,"193 Milton Street, The Wood, Nelson 7010, New Zealand",03 548 4345,+64 3 548 4345,,https://fellworthhouse.co.nz/am-dental/,4.6,60,OPERATIONAL,https://maps.google.com/?cid=7475851385290157047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,dentist,Nelson & Tasman,The Wood,Nelson,no_prices,2026-03-18,,
Bays Dentures,"41 Washbourn Drive, Richmond 7020, New Zealand",03 546 4455,+64 3 546 4455,,http://www.baysdentures.co.nz/,5,13,OPERATIONAL,https://maps.google.com/?cid=5781242728318002180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentures,Nelson & Tasman,Richmond,Richmond,no_prices,2026-03-18,,
Community Oral Health,"225 Nayland Road, Stoke, Nelson 7011, New Zealand",03 539 5321,+64 3 539 5321,,,,,OPERATIONAL,https://maps.google.com/?cid=6105728142500354805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Stoke,Nelson,no_prices,2026-03-18,,
Community Oral Health Services,"32 Franklyn Street, Nelson South, Nelson 7010, New Zealand",03 539 5324,+64 3 539 5324,,,5,3,OPERATIONAL,https://maps.google.com/?cid=14367006894282388003&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Nelson & Tasman,Nelson South,Nelson,no_prices,2026-03-18,,
Dental Aesthetics Limited,"132 Collingwood Street, Nelson 7010, New Zealand",03 545 8440,+64 3 545 8440,,https://www.dentalaesthetics.co.nz/our-team/,,,OPERATIONAL,https://maps.google.com/?cid=15958413251492972337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
Dental Care Nelson,"193 Rutherford Street, Nelson 7010, New Zealand",03 548 8840,+64 3 548 8840,,,5,11,OPERATIONAL,https://maps.google.com/?cid=9748447492665031376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
Dental Care Richmond,"12 Salisbury Road, Richmond 7020, New Zealand",03 543 9230,+64 3 543 9230,,,5,15,OPERATIONAL,https://maps.google.com/?cid=14603568804232482152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Richmond,Richmond,no_prices,2026-03-18,,
Emmaus Dental | Motueka,"20 Greenwood Street, Motueka 7120, New Zealand",03 528 0303,+64 3 528 0303,,http://www.emmaus.dental/,4.6,10,OPERATIONAL,https://maps.google.com/?cid=12353055678118090449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Motueka,Motueka,no_prices,2026-03-18,,
Emmaus Dental | Richmond,"205 Queen Street, Richmond 7020, New Zealand",03 544 8178,+64 3 544 8178,,http://www.emmaus.dental/,4.6,32,OPERATIONAL,https://maps.google.com/?cid=8253819650547513004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Richmond,Richmond,no_prices,2026-03-18,,
Fresh Dental,"5 Bail Street, Stoke, Nelson 7011, New Zealand",03 547 6799,+64 3 547 6799,,http://freshdental.co.nz/,4.6,18,OPERATIONAL,https://maps.google.com/?cid=12947379589021829280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Stoke,Nelson,some_prices,2026-03-18,,
Gentle Dental Nelson Ltd,"32 Bridge Street, Nelson 7010, New Zealand",03 548 4601,+64 3 548 4601,,http://www.gentledentalnelson.co.nz/,4.5,68,OPERATIONAL,https://maps.google.com/?cid=8163638863510554812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
Golden Bay Dental Centre,"120 Commercial Street, Tākaka 7110, New Zealand",03 525 8340,+64 3 525 8340,,,3,14,OPERATIONAL,https://maps.google.com/?cid=4632336690344848414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: Closed; Tuesday: 8:30 AM – 1:00 PM, 1:30 – 4:30 PM; Wednesday: 8:30 AM – 1:00 PM, 1:30 – 4:30 PM; Thursday: 8:30 AM – 1:00 PM, 1:30 – 4:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed",dentist,Nelson & Tasman,Tākaka,Tākaka,no_prices,2026-03-18,,
Lumino Nelson | Lumino The Dentists,"72 Collingwood Street, Nelson 7010, New Zealand",03 548 3693,+64 3 548 3693,,https://lumino.co.nz/dentists/lumino-nelson/,4.6,24,OPERATIONAL,https://maps.google.com/?cid=15937685763708156646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,some_prices,2026-03-18,,
Mapua Dental Service,"101-A Aranui Road, Māpua 7005, New Zealand",03 548 6564,+64 3 548 6564,,,5,2,OPERATIONAL,https://maps.google.com/?cid=10972726854839927435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Māpua,Māpua,no_prices,2026-03-18,,
McIntosh's Dental Surgery,"Nelson South, Nelson 7010, New Zealand",03 548 3937,+64 3 548 3937,,,,,OPERATIONAL,https://maps.google.com/?cid=9608419219719648228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
Munro Dental,"37 Bridge Street, Nelson 7010, New Zealand",03 548 0000,+64 3 548 0000,,http://www.munrodental.co.nz/,4.9,21,OPERATIONAL,https://maps.google.com/?cid=10931002427547438696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
My Smile NZ,"195 Queen Street, Richmond 7020, New Zealand",022 307 7975,+64 22 307 7975,,https://www.fresha.com/book-now/skinpro-the-brows-lash-space-my-smile-nz-oukim79v/all-offer?pId=678771,,,OPERATIONAL,https://maps.google.com/?cid=15801453262779698965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: Closed,dentist,Nelson & Tasman,Richmond,Richmond,no_prices,2026-03-18,,
Nelson Dental Centre,"41A Halifax Street, Nelson 7010, New Zealand",03 548 4445,+64 3 548 4445,,http://www.nelsondental.co.nz/,4,51,OPERATIONAL,https://maps.google.com/?cid=13490932175098274384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dentist,Nelson & Tasman,Nelson,Nelson,no_prices,2026-03-18,,
Nelson Denture Clinic,"52 Waimea Road, Nelson South, Nelson 7010, New Zealand",03 548 1478,+64 3 548 1478,,https://www.nelsondentureclinic.co.nz/,5,98,OPERATIONAL,https://maps.google.com/?cid=12794026151871037534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dentures,Nelson & Tasman,Nelson South,Nelson,no_prices,2026-03-18,,
